URL,Listing_ID,Type,Subtype,Price,Bedroom,Living_area,Listing_address,Postal_code,Locality,District,Swimming_pool,Garden,Garden_area,Surface_of_land,Terrace,Kitchen,Facade,Open Fire,Furnished,State of the building
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10677808,10677808.0,apartment,apartment,389000,4,135.0,Avenue de Jette 150,1090,Jette,Brussels,False,True,145,,True,not installed,,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/schoten/2900/10677807,10677807.0,house,house,365000,3,130.0,Eikenlei 38,2900,Schoten,Antwerp,False,True,,150,True,installed,2.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/ground-floor/for-sale/borgerhout/2140/10677805,10677805.0,apartment,ground floor,165000,2,61.0,Pothoekstraat 35,2140,Borgerhout,Antwerp,False,,,,True,installed,3.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerp/2060/10677804,10677804.0,house,mixed use building,19000,0,,Gasstraat 46,2060,Antwerp,Antwerp,False,,,2008,True,not installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10677803,10677803.0,apartment,apartment,259000,2,106.0,Boterlaarbaan 45 - 3V,2100,Deurne,Antwerp,False,,,,True,installed,3.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10677802,10677802.0,apartment,apartment,245000,2,106.0,Boterlaarbaan 45 - 1V,2100,Deurne,Antwerp,False,,,,True,installed,3.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/10677801,10677801.0,apartment,apartment,185000,1,55.0,Hendrik Consciencelaan 10 / 0114,8660,De Panne,Veurne,False,,,,True,semi equipped,,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10677800,10677800.0,apartment,apartment,299000,2,106.0,Boterlaarbaan 45 - GLV,2100,Deurne,Antwerp,False,True,25,,True,installed,3.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/heusden/3550/10677799,10677799.0,apartment,apartment,285000,3,90.0,Pastoor Paquaylaan 47,3550,HEUSDEN,Hasselt,False,True,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/10677797,10677797.0,house,house,295000,3,,Engsbergseweg LOT 2,3980,Tessenderlo,Hasselt,False,,,596,True,,3.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/10677796,10677796.0,house,house,299000,3,,Engsbergseweg LOT 1,3980,Tessenderlo,Hasselt,False,True,,695,True,,3.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/beringen/3580/10677794,10677794.0,house,house,270000,3,215.0,Hasseltsesteenweg LOT 4,3580,Beringen,Hasselt,False,,,410,True,,3.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/beringen/3580/10677793,10677793.0,house,house,275000,3,215.0,Hasseltsesteenweg LOT 3,3580,Beringen,Hasselt,False,True,,442,True,,3.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/beringen/3580/10677792,10677792.0,house,house,280000,3,215.0,Hasseltsesteenweg LOT 2,3580,Beringen,Hasselt,False,True,,490,True,,3.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8490/10677791,10677791.0,house,house,399000,4,200.0,Moorseelsestraat 71,8490,Kortrijk,Brugge,False,True,,180,True,installed,3.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/10677790,10677790.0,apartment,apartment,339000,1,70.0,Lange Herentalsestraat 38-44,2018,Antwerp,Antwerp,False,,,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/geel/2440/10677788,10677788.0,house,house,306000,2,120.0,Bell-Telephonelaan 113,2440,Geel,Turnhout,False,True,,932,True,installed,4.0,True,,GOOD
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/andenne/5300/10677787,10677787.0,house,mixed use building,245000,4,240.0,Rue Brun 44,5300,Andenne,Namur,False,,,214,True,installed,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/country-cottage/for-sale/saint-sauveur/7912/10677786,10677786.0,house,country cottage,550000,3,215.0,Rue Du Brun Culot 12,7912,SAINT-SAUVEUR,Ath,True,,,3130,True,installed,4.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/10677785,10677785.0,house,house,345000,4,175.0,Van Cortbeemdelei 340,2100,Deurne,Antwerp,False,True,45,112,True,installed,2.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/antwerp/2060/10607596,10607596.0,house,house,335000,4,160.0,Stuivenbergplein 64,2060,Antwerp,Antwerp,False,True,45,0,True,semi equipped,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/beauraing/5570/10677782,10677782.0,house,house,115000,2,,Rue de la Fourche 8,5570,Beauraing,Dinant,False,,,0,True,,3.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10677780,10677780.0,apartment,apartment,249000,2,84.0,Vissersstraat 60,8370,Blankenberge,Brugge,False,,,,True,hyper equipped,,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/kortenaken/3470/10589425,10589425.0,house,house,240000,4,192.0,Rectorijstraat 8,3470,Kortenaken,Leuven,False,,,1417,True,,3.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/10583106,10583106.0,apartment,apartment,259000,2,117.0,Stormestraat 46,8790,Waregem,Kortrijk,False,,,,True,,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10579973,10579973.0,apartment,apartment,145000,2,95.0,rue de Campine 468,4000,Liège,Liège,False,,,,True,,3.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/hoboken%20%28antwerpen%29/2660/10592922,10592922.0,house,house,289000,2,129.0,Broydenborglaan 1,2660,Hoboken (Antwerpen),Antwerp,False,,,149,True,,3.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10577110,10577110.0,house,house,350000,3,180.0,Barbelgemstraat 38,2800,Mechelen,Mechelen,False,,,357,True,,3.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/paal%20%28beringen%29/3583/10677772,10677772.0,house,house,274500,4,215.0,Oude Baan 181,3583,Paal (Beringen),Hasselt,False,,,1409,True,,4.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/mont-de-l%27enclus/7750/10553847,10553847.0,house,house,275000,3,150.0,Rue de l'Alouette 29,7750,Mont-de-l'Enclus,Tournai,False,,,2760,True,,3.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/10553818,10553818.0,house,house,475000,2,145.0,Nederenamestraat 16,9700,Oudenaarde,Oudenaarde,False,,,739,True,,4.0,False,False,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/gullegem/8560/10677771,10677771.0,house,house,198000,3,181.0,None None,8560,Gullegem,Kortrijk,False,,,420,True,,3.0,False,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/10552912,10552912.0,house,house,299500,2,324.0,Waregemstraat 437,8540,Deerlijk,Kortrijk,False,,,1424,True,,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/oostkamp/8020/10564839,10564839.0,house,house,585000,4,626.0,Wollestraat 18,8020,Oostkamp,Brugge,False,,,1166,True,,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/westerlo/2260/10677770,10677770.0,house,house,395000,3,152.0,Wolfstraat 5,2260,Westerlo,Turnhout,False,,,347,True,not installed,2.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/oedelem/8730/10501627,10501627.0,house,house,395000,3,195.0,Hoogstraat 11,8730,Oedelem,Brugge,False,,,1000,True,,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/zelzate/9060/10567577,10567577.0,house,house,210000,3,210.0,Veldbrugstraat 27,9060,Zelzate,Eeklo,False,,,195,True,,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/bungalow/for-sale/oudenaarde/9700/10487287,10487287.0,house,bungalow,395000,3,139.0,Trompestraat 5,9700,Oudenaarde,Oudenaarde,False,,,1200,True,,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/10626702,10626702.0,apartment,penthouse,1560000,3,245.0,Napoleon Destanbergstraat 11,9000,Gent,Gent,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/meulebeke/8760/10454686,10454686.0,apartment,duplex,155000,2,81.0,Karel van Manderstraat 3,8760,Meulebeke,Tielt,False,,,,True,,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10328264,10328264.0,apartment,apartment,175000,2,72.0,Fabriekstraat 2,8600,Diksmuide,Diksmuide,False,,,,True,hyper equipped,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/penthouse/for-sale/cadzand/5406/10677764,10677764.0,apartment,penthouse,3370000,4,183.0,Boulevard de Wielingen 2,5406,Cadzand,,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/10677761,10677761.0,apartment,apartment,269000,2,101.0,Mercatorstraat 151,9100,Sint-Niklaas,Sint-Niklaas,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/10677760,10677760.0,apartment,apartment,189000,1,70.0,Tempelhofstraat 24,8470,Gistel,Oostend,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/ronse/9600/10677759,10677759.0,apartment group,apartment group,269600 - 307200,,,Engelsenlaan 21,9600,Ronse,Oudenaarde,False,,,,True,,,False,,
https://www.immoweb.be/en/classified/house/for-sale/housse/4671/10562461,10562461.0,house,house,335000,3,112.0,"Rue de Lassay, 16 None",4671,Housse,Liège,False,,,890,True,installed,4.0,False,False,
https://www.immoweb.be/en/classified/town-house/for-sale/le%20roeulx/7070/10677748,10677748.0,house,town house,340000,3,250.0,Rue Armand Cortembos 6,7070,LE ROEULX,Soignies,False,True,248,500,True,not installed,3.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/tournai%20mont-saint-aubert/7542/10677745,10677745.0,house,house,695000,5,180.0,None None,7542,Tournai Mont-Saint-Aubert,Tournai,False,,,64900,True,,4.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/forest/1190/10677744,10677744.0,house,house,1250000,5,300.0,None None,1190,Forest,Brussels,False,True,650,650,True,installed,3.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/villa/for-sale/natoye/5360/10677741,10677741.0,house,villa,320000,3,146.0,None None,5360,NATOYE,Dinant,False,True,603,603,True,installed,4.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10677739,10677739.0,house,house,395000,3,118.0,None None,2800,Mechelen,Mechelen,False,True,74,133,True,installed,,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10677737,10677737.0,apartment,apartment,565000,2,150.0,Avenue de la Ferme Rose 11,1180,Uccle,Brussels,False,,,,True,usa installed,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/sint-jans-molenbeek/1080/10677731,10677731.0,house,house,355000,5,215.0,Rue Reimond Stijns None,1080,Sint-Jans-Molenbeek,Brussels,False,True,32,178,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/10677730,10677730.0,apartment,apartment,259500,2,,dendermondsesteenweg 381,9040,Sint-Amandsberg,Gent,False,,,,True,usa installed,,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/destelbergen/9070/10677729,10677729.0,house,house,309000,2,100.0,spoorwegstraat 25,9070,Destelbergen,Gent,False,True,,1300,True,installed,,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/destelbergen/9070/10677728,10677728.0,house,house,309000,2,100.0,spoorwegstraat 25,9070,Destelbergen,Gent,False,True,,1300,True,installed,,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10677727,10677727.0,apartment,apartment,375000,2,,Koning Ridderdijk 66,8434,Westende,Oostend,False,,,,True,hyper equipped,,False,False,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10677724,10677724.0,house,villa,1550000,5,400.0,None None,1180,Uccle,Brussels,False,,,2500,True,hyper equipped,4.0,False,False,
https://www.immoweb.be/en/classified/ground-floor/for-sale/oostende/8400/10190036,10190036.0,apartment,ground floor,139000,2,65.0,Torhoutsesteenweg 36,8400,Oostende,Oostend,False,,,,True,hyper equipped,,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10677713,10677713.0,apartment,apartment,270000,1,65.0,Avenue d'Auderghem 266,1040,Etterbeek,Brussels,False,,,,True,hyper equipped,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/zwijndrecht%20%28zwijndrecht%29/2070/10677712,10677712.0,apartment,apartment,225000,2,85.0,Alfred Oststraat 21,2070,Zwijndrecht (Zwijndrecht),Antwerp,False,,,,True,,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/10677697,10677697.0,house,house,795000,4,241.0,None None,1050,Ixelles,Brussels,False,True,90,156,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10677696,10677696.0,apartment,apartment,245000,1,76.0,Boulevard Léopold III 13,1030,Schaerbeek,Brussels,False,,,,True,,2.0,False,False,
https://www.immoweb.be/en/classified/mansion/for-sale/waregem/8790/10677693,10677693.0,house,mansion,399000,4,309.0,Zultseweg 75,8790,Waregem,Kortrijk,False,,,980,True,,4.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10677691,10677691.0,house,house,199000,1,65.0,None None,9000,Gent,Gent,False,,,32,True,,2.0,False,,
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/10677687,10677687.0,house,house,338950,4,,Molenstraat 54 A,9800,Deinze,Gent,False,,,300,True,,3.0,False,,
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/10677685,10677685.0,house,house,338950,2,,Kortrijksesteenweg 391,9800,Deinze,Gent,False,,,360,True,,2.0,False,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10677684,10677684.0,apartment,apartment,2395000,3,,None None,8300,Knokke-Heist,Brugge,False,,,,True,,2.0,False,,
https://www.immoweb.be/en/classified/house/for-sale/gerakas/153%2044/10677681,10677681.0,house,house,200000,4,160.0,None None,153 44,Gerakas,,False,,,0,True,,,True,False,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/pefki/151%2021/10677680,10677680.0,apartment,duplex,775000,3,156.0,None None,151 21,Pefki,,True,,,,True,,,True,False,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/eretria/340%2008/10677679,10677679.0,house,villa,300000,6,300.0,None None,340 08,Eretria,,False,,,3000,True,not installed,,True,False,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/waudrez/7131/10677678,10677678.0,house,villa,439000,4,,None None,7131,Waudrez,Thuin,False,,,0,True,,,False,False,AS_NEW
https://www.immoweb.be/en/classified/mansion/for-sale/blankenberge/8370/10677677,10677677.0,house,mansion,699000,7,248.0,Albertstraat 31,8370,Blankenberge,Brugge,False,,,69,True,,2.0,False,True,GOOD
https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/10677676,10677676.0,house,house,499000,4,302.0,Hoogstraat 121,8540,Deerlijk,Kortrijk,False,,,785,True,,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/bungalow/for-sale/brugge/8000/10677674,10677674.0,house,bungalow,349000,2,126.0,Vaartstraat 103,8000,Brugge,Brugge,False,True,65,184,True,hyper equipped,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/lasne/1380/10583046,10583046.0,house,house,545000,2,170.0,None None,1380,Lasne,Nivelles,False,,,550,True,usa uninstalled,2.0,True,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10677658,10677658.0,house,house,620000,4,190.0,None None,1040,Etterbeek,Brussels,False,True,75,120,True,installed,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/wielsbeke/8710/10677657,10677657.0,house,house,471543,3,158.0,None None,8710,Wielsbeke,Tielt,False,,,391,True,,3.0,False,,
https://www.immoweb.be/en/classified/house/for-sale/wielsbeke/8710/10677656,10677656.0,house,house,473543,3,158.0,None None,8710,Wielsbeke,Tielt,False,,,410,True,,3.0,False,,
https://www.immoweb.be/en/classified/house/for-sale/bavikhove/8531/10677651,10677651.0,house,house,964612,4,385.0,None None,8531,Bavikhove,Kortrijk,False,,,2911,True,,4.0,False,,
https://www.immoweb.be/en/classified/house/for-sale/bavikhove/8531/10677650,10677650.0,house,house,773976,3,189.0,None None,8531,Bavikhove,Kortrijk,False,,,2935,True,,4.0,False,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10677649,10677649.0,apartment,apartment,315000,2,77.0,Avenue de l'Aulne 31,1180,Uccle,Brussels,False,,,,True,installed,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10677648,10677648.0,apartment,apartment,195000,1,30.0,Rue Van Artevelde 49,1000,Bruxelles,Brussels,False,,,,True,installed,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/meise/1860/10677647,10677647.0,house,villa,690000,3,185.0,None None,1860,Meise,Halle-Vilvoorde,False,True,1191,1409,True,installed,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/bernissart/7320/10677646,10677646.0,house,house,220000,3,126.0,None None,7320,Bernissart,Ath,False,,,880,True,,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10677633,10677633.0,apartment,apartment,135000,1,57.0,Avenue de l'Exposition 390,1090,Jette,Brussels,False,,,,True,semi equipped,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10462349,10462349.0,apartment,apartment,360000,2,130.0,"Place Marie-Jose 6,34",1050,Ixelles,Brussels,False,,,,True,hyper equipped,,False,,GOOD
https://www.immoweb.be/en/classified/country-cottage/for-sale/roisin/7387/10677631,10677631.0,house,country cottage,430000,4,361.0,Rue boutenier 2,7387,Roisin,Mons,False,True,28319,29000,True,,4.0,False,,GOOD
https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/10677629,10677629.0,apartment,penthouse,1900000,3,215.0,None None,1180,Uccle,Brussels,False,,,,True,hyper equipped,,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10677627,10677627.0,apartment,apartment,410000,4,150.0,None None,1090,Jette,Brussels,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/vosselaar/2350/10677626,10677626.0,house,house,499000,4,290.0,Heidestraat 60,2350,Vosselaar,Turnhout,False,True,,1673,True,semi equipped,,True,,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/jette/1090/10677625,10677625.0,apartment,duplex,345000,3,110.0,None None,1090,Jette,Brussels,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/duplex/for-sale/jette/1090/10677624,10677624.0,apartment,duplex,345000,3,110.0,None None,1090,Jette,Brussels,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10677621,10677621.0,apartment,apartment,250000,2,75.0,None None,1090,Jette,Brussels,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10677620,10677620.0,apartment,apartment,250000,2,75.0,None None,1090,Jette,Brussels,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/liege/4031/10677619,10677619.0,house,house,179000,3,137.0,Rue Emile Verhaeren 10,4031,Liege,Liège,False,True,43,145,True,installed,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/10677617,10677617.0,apartment,apartment,269000,2,,Kwakkelstraat 172,2300,Turnhout,Turnhout,False,True,34,,True,installed,2.0,True,,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/10677616,10677616.0,apartment,apartment,199000,2,86.0,Neerstraat 10,2360,Oud-Turnhout,Turnhout,False,True,,,True,semi equipped,,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/10677615,10677615.0,apartment,apartment,159000,2,89.0,Neerstraat 10,2360,Oud-Turnhout,Turnhout,False,True,,,True,semi equipped,,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/10677614,10677614.0,house,house,249000,2,134.0,Akkerpad 19,2300,Turnhout,Turnhout,False,True,,295,True,semi equipped,3.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment-block/for-sale/glain/4000/10677613,10677613.0,house,apartment block,199000,6,189.0,Rue Eugène Houdret 72-76,4000,GLAIN,Liège,False,,,200,True,semi equipped,2.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/10630605,10630605.0,house,villa,2250000,5,476.0,None None,1410,Waterloo,Nivelles,False,,,5000,True,usa installed,3.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/villa/for-sale/waregem/8790/10677607,10677607.0,house,villa,779000,3,240.0,None None,8790,Waregem,Kortrijk,False,,,700,True,usa hyper equipped,4.0,False,False,
https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-gilles/1060/10677606,10677606.0,house,apartment block,1250000,6,431.0,Tasson-Snelstraat 25,1060,Saint-Gilles,Brussels,False,,,170,True,,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10677603,10677603.0,apartment,apartment,275000,1,80.0,Rue Edouard Stuckens 116,1140,Evere,Brussels,False,True,15,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/chatelet/6200/10677598,10677598.0,apartment,apartment,75000,1,55.0,Rue du Pré del Coupe 12,6200,Chatelet,Charleroi,False,,,,True,,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10677595,10677595.0,house,house,247500,3,145.0,"Rue Sainte Anne, 58 None",1420,Braine-l'Alleud,Nivelles,False,,,100,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/mol/2400/10677591,10677591.0,house,house,299000,3,169.0,Koekoekstraat 4,2400,Mol,Turnhout,False,,,551,True,installed,,False,False,GOOD
https://www.immoweb.be/en/classified/penthouse/for-sale/blankenberge/8370/10677590,10677590.0,apartment,penthouse,849000,3,185.0,Zeedijk 38,8370,Blankenberge,Brugge,False,,,,True,,2.0,False,True,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/10677587,10677587.0,apartment,apartment,238000,3,99.0,Gasstraat 44,2060,Antwerp,Antwerp,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10677579,10677579.0,house,house,139000,2,,Rue du Haut-Pré 155,4100,Seraing,Liège,False,,,56,True,,3.0,False,,GOOD
https://www.immoweb.be/en/classified/exceptional-property/for-sale/wavre/1300/10677566,10677566.0,house,exceptional property,3200000,5,970.0,None None,1300,Wavre,Nivelles,True,,,10000,True,hyper equipped,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/10677560,10677560.0,apartment,apartment,119000,2,78.0,Boulevard Joseph Tirou 221,6000,Charleroi,Charleroi,False,,,,True,installed,,False,,
https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/10677559,10677559.0,house,villa,2350000,5,650.0,None None,1380,Lasne,Nivelles,False,True,2500,3000,True,usa hyper equipped,4.0,False,,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10677557,10677557.0,apartment,apartment,599000,4,180.0,Rue Jules Lejeune 2,1050,Ixelles,Brussels,False,,,,True,semi equipped,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/lincent/4287/10677556,10677556.0,house,house,75000,1,111.0,Rue du Village 50,4287,Lincent,Waremme,False,,,64,True,not installed,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/mansion/for-sale/overijse/3090/10677554,10677554.0,house,mansion,735000,5,282.0,None None,3090,Overijse,Halle-Vilvoorde,False,True,1900,2533,True,installed,4.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/saint-ghislain%20tertre/7333/10677553,10677553.0,house,house,145000,2,95.0,None None,7333,Saint-Ghislain Tertre,Mons,False,,,380,True,,3.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/10677552,10677552.0,apartment,apartment,320000,2,84.0,None None,1160,Auderghem,Brussels,False,,,,True,,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/villa/for-sale/wavre/1300/10677551,10677551.0,house,villa,650000,4,245.0,None None,1300,Wavre,Nivelles,False,True,1965,1965,True,installed,4.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/beauvechain/1320/10677550,10677550.0,house,house,640000,3,210.0,None None,1320,Beauvechain,Nivelles,False,,,3100,True,installed,4.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/10677548,10677548.0,house,house,469000,3,139.0,Stampmolen 3,2830,Willebroek,Mechelen,False,,,0,True,usa hyper equipped,4.0,False,,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10677543,10677543.0,apartment,apartment,260000,2,84.0,Zeedijk 25,8430,Middelkerke,Oostend,False,,,,True,installed,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10677542,10677542.0,apartment,apartment,275000,3,55.0,Zonnelaan 17,8434,Westende,Oostend,False,,,,True,installed,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/10677539,10677539.0,house,house,415000,3,150.0,Engelendalelaan 61,8310,Sint-Kruis,Brugge,False,,,1644,True,,4.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/10677536,10677536.0,apartment,apartment,349000,2,85.0,None None,1080,Molenbeek-Saint-Jean,Brussels,False,,,,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10677533,10677533.0,house,house,220000,3,149.0,Torenlaan 49,8790,Waregem,Kortrijk,False,,,158,True,,2.0,False,False,
https://www.immoweb.be/en/classified/apartment/for-sale/nimy/7020/10677530,10677530.0,apartment,apartment,198000,2,81.0,None None,7020,NIMY,Mons,False,,,,True,,4.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/10677526,10677526.0,house,house,512700,5,230.0,Wilgenstraat 10b,8870,Izegem,Roeselare,False,,,468,True,hyper equipped,4.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/geel/2440/10677519,10677519.0,apartment group,apartment group,239000 - 329000,,,Turnhoutseweg 7-9,2440,Geel,Turnhout,False,,,,True,,,False,,
